track,seq_len,pred_len,fold,strategy,model,best_val_loss,skipped,est_train_hours,rmse,mae,tss_p_gt10,hss_p_gt10,pod_p_gt10,far_p_gt10,tss_xrs_long,hss_xrs_long,pod_xrs_long,far_xrs_long
uni_b,864,144,2,direct,dlinear,1.5302221775054932,False,,1.1662384271621704,1.0105584859848022,,,,,0.1227790516473077,0.0119722475037246,0.2544565649473679,0.9870421308858088
uni_b,864,144,2,direct,segrnn_thuml,0.0436488911509513,False,,0.2054243236780166,0.1244618594646453,,,,,0.0273337971428531,0.0525117105163898,0.0273821262448181,0.2062256809338521
uni_b,864,144,2,direct,tide,0.0514514110982418,False,,0.2193440198898315,0.1313457190990448,,,,,0.0245224631869404,0.0473913440325443,0.0245478903269438,0.1322992700729927
uni_b,864,144,2,direct,patchmixer,0.3271606862545013,False,,0.3743906617164612,0.1491133570671081,,,,,0.021263732684701,0.0400649671723108,0.0214916650748826,0.609547927218158
uni_b,864,144,2,direct,rlinear,0.051203180104494,False,,0.218804582953453,0.1316894441843032,,,,,0.02088369839918,0.0405651898858047,0.0208979726694991,0.091358024691358
uni_b,864,144,2,direct,xpatch,0.0572001188993454,False,,0.2256800830364227,0.1376598626375198,,,,,0.0180858174644026,0.0350709375774317,0.0181308498061465,0.2677231025854879
uni_b,864,144,2,direct,itransformer,0.0478902980685234,False,,0.2131305932998657,0.1261300593614578,,,,,0.0022019853159812,0.0043306285246554,0.0022560311404572,0.7790697674418605
uni_b,864,144,2,direct,patchtst,0.051935389637947,False,,0.2189886569976806,0.1309498399496078,,,,,0.0003150623604753,0.0006252200775942,0.0003200776446415,0.697560975609756
uni_b,864,144,2,direct,tsmixer,0.0865228772163391,False,,0.2788911461830139,0.1940703690052032,,,,,0.0,0.0,0.0,0.0
uni_b,864,144,2,direct,frets,0.1119681000709533,False,,0.3192656636238098,0.2414421588182449,,,,,0.0,0.0,0.0,0.0
multi,864,144,2,direct,segrnn_thuml,0.047290701419115,False,,0.1867022961378097,0.1083016544580459,0.8144491731016337,0.8964272005499632,0.8144551643486614,0.0006405985753087,0.077360461812845,0.1353935231827408,0.0781703216741105,0.3931827035449942
multi,864,144,2,direct,xpatch,0.056120678782463,False,,0.1943770349025726,0.1165024936199188,0.8127753322162512,0.8955615917684068,0.8127775689484749,0.0002397465536432,0.0414548722750336,0.07394765094301,0.0424850705073518,0.6026284909645623
multi,864,144,2,direct,rlinear,0.0554359145462513,False,,0.1957794427871704,0.113684706389904,0.7916367629822437,0.8825107708376942,0.7916370825154185,3.5171328333142825e-05,0.0915654853764321,0.1382749834866058,0.0950569578963215,0.6967096309342726
multi,864,144,2,direct,patchmixer,0.0552113093435764,False,,0.1951179355382919,0.1141381412744522,0.788833530949438,0.8796421622896465,0.788859652786479,0.0028771787810264,0.0979573844793472,0.1505552160485968,0.1009785717870226,0.6517118426974071
multi,864,144,2,direct,tide,0.0561719834804534,False,,0.1971671879291534,0.1140564307570457,0.7888248479026577,0.8807543457443807,0.7888248479026577,0.0,0.0910135379732183,0.1392140875557057,0.0942439905655643,0.681910569105691
multi,864,144,2,direct,dlinear,0.0961326882243156,False,,0.2614524364471435,0.1799895316362381,0.7408150988283467,0.7581642287503183,0.7432304500967576,0.2206894538235272,0.1737514102214196,0.1489287270899736,0.192086114317258,0.8565200767685249
multi,864,144,2,direct,itransformer,0.0768428817391395,False,,0.2155471593141555,0.1281604319810867,0.6955825641454009,0.8187774482320143,0.6955825641454009,0.0,0.0523220934329928,0.075370645607795,0.0574547096903698,0.8481867002585692
multi,864,144,2,direct,tsmixer,0.4706872999668121,False,,0.579582929611206,0.4228296875953674,0.6127578681067599,0.5852041833497171,0.6182321903409487,0.4355389181596893,0.0,0.0,0.0,0.0
multi,864,144,2,direct,patchtst,0.0786787644028663,False,,0.2244579195976257,0.1271671503782272,0.4951613223159026,0.6597645264785739,0.4951621211488396,0.0001405599910041,0.0075481851147753,0.0139840453052309,0.0084458272695337,0.8692307692307693
multi,864,144,2,direct,frets,0.1313015818595886,False,,0.2836847603321075,0.1819858700037002,0.2976087441233466,0.4554224276115006,0.2976235225326817,0.0043082368831652,0.0591690878552773,0.0808647430027294,0.0653936869573944,0.8561795024612057
uni_a,864,288,2,direct,rlinear,0.1546056419610977,False,,0.2620461583137512,0.1515971571207046,0.7065519851968323,0.7359657294713073,0.7116948097574122,0.2247538931065605,,,,
uni_a,864,288,2,direct,tide,0.1529335975646972,False,,0.2624690532684326,0.1521893590688705,0.7043945644547117,0.737445093062243,0.7093478588685226,0.2188431054387488,,,,
uni_a,864,288,2,direct,segrnn_thuml,0.1039616465568542,False,,0.2248145937919616,0.1335804164409637,0.6857834805296842,0.7588858282749824,0.6886199351259782,0.1418191232654334,,,,
uni_a,864,288,2,direct,itransformer,0.1326089948415756,False,,0.2623683512210846,0.1576561331748962,0.6785469272504843,0.6974321309986927,0.6850136838626673,0.2747027550361789,,,,
uni_a,864,288,2,direct,xpatch,0.1222682446241378,False,,0.2437332272529602,0.1399968415498733,0.6432196844358767,0.7235944983369754,0.6463555686743818,0.1629328156114343,,,,
uni_a,864,288,2,direct,tsmixer,0.2125210762023925,False,,0.3628183901309967,0.2369403690099716,0.6047023829152531,0.6576186941508431,0.6103018791649154,0.2690584424317646,,,,
uni_a,864,288,2,direct,dlinear,0.2120802998542785,False,,0.3214611113071441,0.1945140063762664,0.5875684076369438,0.692173116075777,0.5900600293248546,0.1448698023525199,,,,
uni_a,864,288,2,direct,patchtst,0.1798975318670272,False,,0.2889005839824676,0.161416620016098,0.5793107416974507,0.6401868955887754,0.5847982392253618,0.273502876764472,,,,
uni_a,864,288,2,direct,patchmixer,0.1913465112447738,False,,0.3090475797653198,0.1841324120759964,0.5382371707881742,0.6337383055636732,0.5419499424090657,0.2155951746580153,,,,
uni_a,864,288,2,direct,frets,1.6510649919509888,False,,0.954658031463623,0.5452893376350403,0.1341273957049031,0.133298834755998,0.1554947205636532,0.8464627888539615,,,,
uni_b,864,288,2,direct,dlinear,1.128846526145935,False,,1.0184855461120603,0.759328305721283,,,,,0.0541714433283207,0.0189053044909832,0.0853459317706722,0.9820546834248696
uni_b,864,288,2,direct,tide,0.0668600648641586,False,,0.2446567416191101,0.1503831446170807,,,,,0.0120379878023454,0.023590393447649,0.012051014419004,0.1393764195746438
uni_b,864,288,2,direct,segrnn_thuml,0.0550144389271736,False,,0.2220844775438308,0.1377061456441879,,,,,0.0106335742437157,0.0207106382145116,0.0106978774832809,0.4738339021615472
uni_b,864,288,2,direct,rlinear,0.0659773200750351,False,,0.2427924871444702,0.1498605906963348,,,,,0.0101150365602238,0.0198754725237998,0.0101225051537747,0.099537037037037
uni_b,864,288,2,direct,xpatch,0.0641005411744117,False,,0.2373020052909851,0.1474392563104629,,,,,0.001812795154143,0.0035935439794772,0.001815747853919,0.1959026888604353
uni_b,864,288,2,direct,itransformer,0.0581003166735172,False,,0.2296052724123001,0.140475645661354,,,,,0.000782215890279,0.0015452462040089,0.0008153517433203,0.8589294647323662
uni_b,864,288,2,direct,patchmixer,1.1229957342147827,False,,0.6892685294151306,0.2456516921520233,,,,,0.0005969723086222,0.0006379123418221,0.0063666827616715,0.9926885390691668
uni_b,864,288,2,direct,tsmixer,0.1619348376989364,False,,0.3780323266983032,0.2923376560211181,,,,,0.0,0.0,0.0,0.0
uni_b,864,288,2,direct,frets,0.1228613927960395,False,,0.3380392789840698,0.2442395389080047,,,,,0.0,0.0,0.0,0.0
uni_b,864,288,2,direct,patchtst,0.0637822672724723,False,,0.2388104349374771,0.1459056288003921,,,,,0.0,0.0,0.0,0.0
multi,864,288,2,direct,segrnn_thuml,0.0748377963900566,False,,0.2195990234613418,0.1224114820361137,0.6636886102403344,0.796124806650779,0.6636886102403344,0.0,0.0458205422763165,0.081313117177885,0.046935943799233,0.5798841160795052
multi,864,288,2,direct,dlinear,0.1116765514016151,False,,0.2602716088294983,0.1613274365663528,0.6405095747931023,0.6614303613578651,0.6436476837338906,0.3123822636085826,0.0991111725817942,0.1090060854404432,0.1112325055446907,0.8635638761206631
multi,864,288,2,direct,xpatch,0.0810027346014976,False,,0.2217578142881393,0.1272859722375869,0.6387016718913271,0.7776814675137309,0.6387016718913271,0.0,0.0230019978733827,0.0414739760504184,0.0241972489593462,0.7415392694596803
multi,864,288,2,direct,rlinear,0.0790659040212631,False,,0.2233970016241073,0.1262786388397216,0.6321838613201143,0.7727768469853976,0.632183908045977,6.887004910434501e-06,0.0629326944381681,0.0966039261257925,0.066787575522512,0.7702441132805893
multi,864,288,2,direct,tide,0.0804651379585266,False,,0.2274082750082016,0.1269120424985885,0.6071575978405407,0.7535819672647299,0.6071577847439916,2.8682882055988983e-05,0.0559271140983484,0.0904009890238548,0.0587709906149963,0.7375719582398282
multi,864,288,2,direct,patchmixer,0.0842351242899894,False,,0.2376953363418579,0.1321261078119278,0.5878516533646836,0.7379599682516349,0.5878613723441309,0.0015381429881385,0.0528104452555198,0.0863286635086658,0.0554687585355461,0.735700248578159
multi,864,288,2,direct,patchtst,0.0992875769734382,False,,0.2438279092311859,0.1354164183139801,0.4603365306842231,0.6262458493585528,0.4603796586555207,0.0086534224613971,0.0205626462814005,0.0367084348014537,0.0219902981568683,0.7903931267898985
multi,864,288,2,direct,itransformer,0.1054800376296043,False,,0.2509504556655884,0.1429502218961715,0.3597962382445141,0.5265309894792041,0.3597962382445141,0.0,0.0142807917426198,0.0219810310527803,0.0188983819335948,0.9341749752644798
multi,864,288,2,direct,frets,0.1722429990768432,False,,0.3120920956134796,0.178405076265335,0.0043234064785788,0.0085189519741968,0.0043234064785788,0.0,0.0042327214904034,0.008125093401404,0.0045859782145549,0.8173212925688174
multi,864,288,2,direct,tsmixer,0.3757855594158172,False,,0.4604078233242035,0.3376248478889465,0.0,0.0,0.0,0.0,0.0172523176314244,0.0262805799348994,0.0220531197762457,0.9267086045223896
uni_a,2016,144,2,direct,rlinear,0.2278354316949844,False,,0.370257019996643,0.1950767338275909,0.822378911953069,0.6361002141809801,0.85350920787432,0.4701327528431734,,,,
uni_a,2016,144,2,direct,tide,0.2048302292823791,False,,0.3491795659065246,0.1901859790086746,0.8207103140638007,0.6283047991876773,0.8530087799221403,0.4794648930860261,,,,
uni_a,2016,144,2,direct,segrnn_thuml,0.0460271202027797,False,,0.1629800945520401,0.0848656967282295,0.7596949956938125,0.8274672490133508,0.7624382230321102,0.080481490422636,,,,
uni_a,2016,144,2,direct,patchmixer,0.4867821335792541,False,,0.6332073211669922,0.3389675915241241,0.4029750523694843,0.3455221242157312,0.4402420000552196,0.6731233439763019,,,,
uni_a,2016,144,2,direct,tsmixer,0.1813082545995712,False,,0.3865332901477813,0.2374717444181442,0.2533407879842071,0.3946013335638082,0.2533407879842071,0.0,,,,
uni_a,2016,144,2,direct,dlinear,1.7205308675765991,False,,1.1910215616226196,0.5740675926208496,0.2453937906632176,0.1671530344240231,0.3137372649714238,0.8412493844235585,,,,
uni_a,2016,144,2,direct,itransformer,0.1195467710494995,False,,0.3616065382957458,0.1918715536594391,0.2343302770908123,0.2544341850862111,0.2580551644164665,0.6910247933884297,,,,
uni_a,2016,144,2,direct,patchtst,0.3090061545372009,False,,0.4997264146804809,0.2654154896736145,0.1468070180720325,0.1722165984714458,0.1683439631132831,0.7568200853507757,,,,
uni_a,2016,144,2,direct,frets,0.4497169256210327,False,,0.7226107716560364,0.3853212893009186,0.0280283125031642,0.0496561977753894,0.0305364587647367,0.6664530478380518,,,,
uni_b,2016,144,2,direct,segrnn_thuml,0.0387908071279525,False,,0.1811534166336059,0.1171655505895614,,,,,0.0258032839343968,0.0494895130774578,0.0258726705136694,0.2905317769130999
uni_b,2016,144,2,direct,patchmixer,0.061448186635971,False,,0.20453841984272,0.1281228512525558,,,,,0.0150365947699681,0.0291120328490178,0.0151120991391542,0.4327563249001331
uni_b,2016,144,2,direct,dlinear,0.347953587770462,False,,0.5410691499710083,0.4377939701080322,,,,,0.0120113600052516,0.0184201180495095,0.0138823195534954,0.953659114233836
uni_b,2016,144,2,direct,tide,0.0513309501111507,False,,0.1931672394275665,0.1167144328355789,,,,,0.0098968253388636,0.0193698521223142,0.009932835114937,0.3563218390804598
uni_b,2016,144,2,direct,rlinear,0.0511575154960155,False,,0.1928063631057739,0.1162665486335754,,,,,0.0090216585579208,0.017702988092959,0.0090459748368177,0.2910101946246524
uni_b,2016,144,2,direct,itransformer,0.0529718026518821,False,,0.1943346112966537,0.1139449924230575,,,,,9.65647310598913e-06,1.918079720865794e-05,1.1824803708258444e-05,0.9655172413793104
uni_b,2016,144,2,direct,tsmixer,0.2561853528022766,False,,0.409704327583313,0.3408358693122864,,,,,0.0,0.0,0.0,0.0
uni_b,2016,144,2,direct,frets,0.1378578096628189,False,,0.3094614446163177,0.2249605804681778,,,,,0.0,0.0,0.0,0.0
uni_b,2016,144,2,direct,patchtst,0.0532244592905044,False,,0.1935306191444397,0.117307461798191,,,,,-7.744037865247545e-08,-1.5387124330891858e-07,0.0,1.0
multi,2016,144,2,direct,tide,1.7772021293640137,False,,0.8194096684455872,0.4570480585098266,0.834660653382113,0.6847327530117517,0.8544732765298219,0.4118888419930248,0.1511915605287949,0.0489150675053757,0.2694792811791892,0.948989797110066
multi,2016,144,2,direct,segrnn_thuml,0.0603861398994922,False,,0.1840943098068237,0.1025442779064178,0.8326572882064835,0.8901772758687228,0.8337367673638006,0.0376358607072673,0.0797907600037269,0.1345465183486497,0.0817871805801718,0.5084940002696507
multi,2016,144,2,direct,rlinear,1.5854246616363523,False,,0.7738572955131531,0.4279060363769531,0.8229771712701266,0.6799961790745541,0.8425881099922541,0.4128036437246963,0.1575704903322566,0.0522419466590216,0.2721827115069661,0.9469406230934246
multi,2016,144,2,direct,dlinear,0.1449627429246902,False,,0.2782852947711944,0.1520921736955642,0.5043732248902659,0.663307701302351,0.5043732248902659,0.0,0.0002091634319539,0.0004085355558512,0.0002131335113185,0.4411764705882353
multi,2016,144,2,direct,patchtst,0.1362565159797668,False,,0.2760125994682312,0.1482103168964386,0.400432481280661,0.5638772293159068,0.400432481280661,0.0,0.0158763813259915,0.0288597801002954,0.0173199021829358,0.7793655330094312
multi,2016,144,2,direct,itransformer,0.1613662838935852,False,,0.2875123620033264,0.151220753788948,0.3496159308029951,0.5099607659115322,0.3496159308029951,0.0,0.0001359158284084,0.0002608239994254,0.0005720952145917,0.9699823425544438
multi,2016,144,2,direct,frets,29.4572868347168,False,,3.44020676612854,0.468566358089447,0.3491900968181915,0.5065439651868316,0.3494545571908081,0.0223476297968397,0.0347431040263958,0.0352598353313775,0.0563008996477688,0.9419567480050884
multi,2016,144,2,direct,patchmixer,0.5159952044487,False,,0.5456386804580688,0.3048262000083923,0.0529784291355222,0.0976052775340362,0.0530193002840175,0.0227543129089827,0.0361147225505944,0.0562597358822872,0.0414264240683822,0.8445837892433297
multi,2016,144,2,direct,tsmixer,0.5098864436149597,False,,0.5782999396324158,0.408662348985672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uni_a,2016,288,2,direct,segrnn_thuml,0.0961614623665809,False,,0.2239920347929,0.1120072454214096,0.7259764449047501,0.7801409319745113,0.7312734329503129,0.1446366796248773,,,,
uni_a,2016,288,2,direct,patchmixer,2.065678119659424,False,,1.3294886350631714,0.7546128630638123,0.4245336108567028,0.2212458736840882,0.5270375120738524,0.8195019546784542,,,,
uni_a,2016,288,2,direct,tide,1.2441192865371704,False,,1.0567283630371094,0.5278879404067993,0.3217717497437399,0.214125583205729,0.3927815516813664,0.8084410263362699,,,,
uni_a,2016,288,2,direct,rlinear,1.2806448936462402,False,,1.0811715126037598,0.5336897969245911,0.3186152867522605,0.2100584241001547,0.3909623366181249,0.8120233204978108,,,,
uni_a,2016,288,2,direct,itransformer,0.1437342464923858,False,,0.3975338935852051,0.2152631729841232,0.2247689217038612,0.2562431770182364,0.2460708297485647,0.668968830843004,,,,
uni_a,2016,288,2,direct,tsmixer,0.3520661294460296,False,,0.5955033302307129,0.3709151744842529,0.1771904915223522,0.2922880731039492,0.1771904915223522,0.0,,,,
uni_a,2016,288,2,direct,patchtst,0.3358721435070038,False,,0.5281096696853638,0.2787399590015411,0.0766687961095088,0.0918139420127137,0.1004386173261761,0.8467347881183015,,,,
uni_a,2016,288,2,direct,frets,0.500111997127533,False,,0.732340395450592,0.4340873062610626,0.0,0.0,0.0,0.0,,,,
uni_a,2016,288,2,direct,dlinear,3.189047574996948,False,,1.6926404237747192,0.9553799629211426,-0.0269334202006554,-0.0151685645362652,0.0818224523511683,0.9687776726724407,,,,
uni_b,2016,288,2,direct,patchmixer,1.5595982074737549,False,,0.8523277640342712,0.3379921317100525,,,,,0.0458641619270346,0.0188245860496869,0.0697585985340204,0.9820712130071328
uni_b,2016,288,2,direct,dlinear,0.6710534691810608,False,,0.7670385241508484,0.607764482498169,,,,,0.0266990976828523,0.0180945891098975,0.038695042156747,0.9802278056951425
uni_b,2016,288,2,direct,segrnn_thuml,0.0495892390608787,False,,0.1946743428707122,0.128443107008934,,,,,0.0128368411018294,0.0246855592287067,0.0129682808176966,0.6184413580246914
uni_b,2016,288,2,direct,rlinear,0.064383864402771,False,,0.2086099535226822,0.1261159926652908,,,,,0.0076013146492399,0.0149399358307405,0.0076249295202129,0.3312248418631397
uni_b,2016,288,2,direct,tide,0.0667851492762565,False,,0.2099652290344238,0.1285984814167022,,,,,0.0067507057274185,0.0132145569016389,0.0068053971126234,0.5623946037099494
uni_b,2016,288,2,direct,frets,0.2221603840589523,False,,0.4363487660884857,0.3382240533828735,,,,,0.0001130860476654,0.0002240991141734,0.0001311251852143,0.9565217391304348
uni_b,2016,288,2,direct,tsmixer,1.0432870388031006,False,,0.9825268983840942,0.8193021416664124,,,,,0.0,0.0,0.0,0.0
uni_b,2016,288,2,direct,patchtst,0.058857936412096,False,,0.202294185757637,0.1211717203259468,,,,,0.0,0.0,0.0,0.0
uni_b,2016,288,2,direct,itransformer,0.0824196562170982,False,,0.2244857549667358,0.1405290067195892,,,,,0.0,0.0,0.0,0.0
multi,2016,288,2,direct,rlinear,5.26835823059082,False,,1.345412015914917,0.7991978526115417,0.776967286828777,0.4265194086837776,0.8340069163784842,0.6905635034189458,0.2003819034655924,0.0301744350039412,0.4900906085393997,0.9609770535218328
multi,2016,288,2,direct,tide,5.190531253814697,False,,1.33583664894104,0.7938635945320129,0.7741540037543082,0.4285678042386996,0.8303404024832298,0.688279795825795,0.1978161315945175,0.0301119559879235,0.4841537820110045,0.9609951792751408
multi,2016,288,2,direct,segrnn_thuml,0.1014201343059539,False,,0.2215397953987121,0.1220692321658134,0.7143391874374739,0.8291134334115976,0.7143406061784463,6.480293427686405e-05,0.0462539034819383,0.0750995015567195,0.0501606055445614,0.7644041150674352
multi,2016,288,2,direct,dlinear,0.1827278882265091,False,,0.322214812040329,0.1958876997232437,0.4907017763148757,0.6515283717069613,0.4907017763148757,0.0,0.0519107295584875,0.04707546738169,0.0790696035656192,0.9346790468428612
multi,2016,288,2,direct,frets,55.54115295410156,False,,3.133566379547119,0.4477325081825256,0.3402267472773482,0.4985675982654338,0.3403608182992375,0.0126903553299492,0.0170035514377523,0.0148025685020124,0.0471892561643755,0.9638311279143036
multi,2016,288,2,direct,tsmixer,0.5788688063621521,False,,0.5938246846199036,0.4450686573982239,0.1858024434167094,0.3069201187764069,0.1858024434167094,0.0,0.0144068796232437,0.0185435414152896,0.0267949945094631,0.9506419894642336
multi,2016,288,2,direct,patchmixer,0.4833755493164062,False,,0.4964634478092193,0.301482081413269,0.1205310535236326,0.2089738672547477,0.1207171923392081,0.0479041916167664,0.0095189045469157,0.0166265297131226,0.0122024980474828,0.901591210456526
multi,2016,288,2,direct,patchtst,0.2122394293546676,False,,0.3333401679992676,0.1645905077457428,0.1104305839108555,0.1941308279943369,0.1104305839108555,0.0,0.000490239540829,0.0009526110920266,0.0006048398935951,0.8875545851528385
multi,2016,288,2,direct,itransformer,0.2238938957452774,False,,0.3396923243999481,0.1709904223680496,0.0060367855043076,0.0116484282632721,0.0060367855043076,0.0,0.0,0.0,0.0,0.0
uni_a,288,144,3,direct,xpatch,0.0403235517442226,False,,0.237328216433525,0.1376290023326873,0.7605574234523621,0.7456780412583344,0.7676940639269406,0.2625264614343259,,,,
uni_a,288,144,3,direct,segrnn_thuml,0.0358854457736015,False,,0.2196325361728668,0.1319003999233245,0.7580928117939153,0.8092574747114808,0.7609449153420512,0.1255124247178501,,,,
uni_a,288,144,3,direct,dlinear,0.0406223684549331,False,,0.2339573204517364,0.1436020582914352,0.7492059617493254,0.7434574339363625,0.755992718932847,0.2558240349658849,,,,
uni_a,288,144,3,direct,rlinear,0.0395601727068424,False,,0.2371251285076141,0.1377889215946197,0.680691504595475,0.7252627136509732,0.6856059036053026,0.2153686669644516,,,,
uni_a,288,144,3,direct,tide,0.0398760996758937,False,,0.2379440069198608,0.1383112519979477,0.6772286521724084,0.7241715230151348,0.6820551744623823,0.2132050080336126,,,,
uni_a,288,144,3,direct,patchtst,0.0411958843469619,False,,0.2434366047382354,0.1397268772125244,0.6490279047953845,0.7067730262185119,0.6536899260149628,0.214516431944368,,,,
uni_a,288,144,3,direct,patchmixer,0.0400781780481338,False,,0.2382598519325256,0.1390701681375503,0.6424972474573083,0.7222391802985247,0.6458251300437279,0.1648023263215375,,,,
uni_a,288,144,3,direct,itransformer,0.0365010611712932,False,,0.2249011397361755,0.130584642291069,0.6369248960343113,0.7364654668572258,0.6391010230797395,0.1153475618793537,,,,
uni_a,288,144,3,direct,tsmixer,0.0723900273442268,False,,0.2825718820095062,0.2032001465559005,0.3633143442382769,0.5214353516176512,0.3636690982944066,0.0360093113322209,,,,
uni_a,288,144,3,direct,frets,0.0634639337658882,False,,0.2700264453887939,0.1738428473472595,0.3563530762067998,0.5125567132254173,0.3568059671592094,0.0463522205630857,,,,
uni_b,288,144,3,direct,tide,0.0465608052909374,False,,0.2078030407428741,0.1245416551828384,,,,,0.1343699940740586,0.2088453847385074,0.1354846996749236,0.518353296568197
uni_b,288,144,3,direct,rlinear,0.0466915555298328,False,,0.2080705612897873,0.1247738301753997,,,,,0.1295019459365811,0.2025794460723202,0.1305904400552004,0.5215974903474904
uni_b,288,144,3,direct,itransformer,0.0442955791950225,False,,0.2017572671175003,0.1187087818980217,,,,,0.1271221304790686,0.2004043931713612,0.1281531909848133,0.5127662505165353
uni_b,288,144,3,direct,patchtst,0.045216791331768,False,,0.2039055079221725,0.1198089197278022,,,,,0.0968287832990312,0.1571344279959915,0.0978127336383188,0.5681923926951262
uni_b,288,144,3,direct,xpatch,0.0478491932153701,False,,0.2103858441114425,0.1244071424007415,,,,,0.0784627564518966,0.1352232993517727,0.0790360350568636,0.4868598310702448
uni_b,288,144,3,direct,patchmixer,0.0502322316169738,False,,0.2133767008781433,0.1239470243453979,,,,,0.0709300030324104,0.122708194134567,0.0715266730562115,0.5217994451050337
uni_b,288,144,3,direct,segrnn_thuml,0.0443726293742656,False,,0.2001947313547134,0.1214430928230285,,,,,0.0691677031531312,0.1255538940907889,0.0693627911112867,0.2689530685920577
uni_b,288,144,3,direct,dlinear,0.0943208038806915,False,,0.2983422577381134,0.2092892974615097,,,,,0.0685303115482506,0.112080290609124,0.0696559197156981,0.6788453069715882
uni_b,288,144,3,direct,frets,0.0712256878614425,False,,0.258533626794815,0.1576254218816757,,,,,0.0039563526034961,0.0077601690925458,0.0040181673863138,0.6680272108843538
uni_b,288,144,3,direct,tsmixer,0.3724087476730346,False,,0.6164643168449402,0.5268856287002563,,,,,0.0,0.0,0.0,0.0
multi,288,144,3,direct,segrnn_thuml,0.0346328057348728,False,,0.1815275996923446,0.1096961200237274,0.7326805710710068,0.7278881991305295,0.7353894959464222,0.2742610162711216,0.0214692667379984,0.0411222665823522,0.0215653295855125,0.444400474871389
multi,288,144,3,direct,patchtst,0.038478747010231,False,,0.1934261918067932,0.1101848930120468,0.6570066841184953,0.6213038333776081,0.6614381388790976,0.4073454111906388,0.0060223633985669,0.0115782641500173,0.006182368346274,0.822921249450066
multi,288,144,3,direct,tide,0.0389034934341907,False,,0.1913928836584091,0.1101764068007469,0.6083400447294216,0.6172625739693981,0.6118390905886499,0.3697613622954242,0.0430174554633576,0.0732302329631308,0.0437220161432773,0.7431652079761797
multi,288,144,3,direct,rlinear,0.0387666933238506,False,,0.1910872608423233,0.1097687259316444,0.6057222036252811,0.6168113696940765,0.6091778286922805,0.3678692751887124,0.0392015714466057,0.068002560742557,0.0398052361971906,0.7314090273099445
multi,288,144,3,direct,xpatch,0.0378933511674404,False,,0.1908083409070968,0.1094420030713081,0.5659156707509218,0.6201949541429818,0.5683997180119845,0.3095556673553055,0.0137265832549008,0.0264813459131705,0.0138239292214823,0.5583905789990187
multi,288,144,3,direct,patchmixer,0.0427357777953147,False,,0.2058246433734893,0.1127858757972717,0.5383957973392871,0.5761076947385998,0.5415756080366585,0.3759151883180844,0.0165067425110967,0.0318871168132638,0.0165810351051002,0.4458418891170431
multi,288,144,3,direct,dlinear,0.0634757131338119,False,,0.2459388375282287,0.173950582742691,0.4973366435649343,0.5388404170299111,0.500687345787804,0.4070742435547578,0.0559671778791598,0.0798038214016102,0.0578685037132609,0.8550654946238627
multi,288,144,3,direct,itransformer,0.0430556200444698,False,,0.2043160945177078,0.1155933365225792,0.484250616395472,0.5197836929622144,0.48789654564681,0.4339498221077168,0.004408398095174,0.0084754678010914,0.0045772565644463,0.8688380281690141
multi,288,144,3,direct,frets,0.0488065257668495,False,,0.2079037278890609,0.130279079079628,0.2346169054326473,0.3696638055417836,0.2348827987310539,0.1040504201680672,0.0,0.0,0.0,0.0
multi,288,144,3,direct,tsmixer,0.3010906875133514,False,,0.5278266072273254,0.384458065032959,0.056990145308989,0.1068816707655594,0.0569924215720831,0.00408068986757,0.0,0.0,0.0,0.0
uni_a,288,288,3,direct,dlinear,0.0698160976171493,False,,0.3198320865631103,0.1704622209072113,0.5934117201594082,0.5774862948563441,0.6050744638455521,0.427347207703465,,,,
uni_a,288,288,3,direct,segrnn_thuml,0.0550259798765182,False,,0.2864303886890411,0.1566648334264755,0.5624192636693358,0.6536317442102917,0.5662233767767265,0.2064208100552881,,,,
uni_a,288,288,3,direct,xpatch,0.0583211071789264,False,,0.2976647913455963,0.1568635404109954,0.5289877989148276,0.6027794944412246,0.534519047689333,0.2860422095097901,,,,
uni_a,288,288,3,direct,itransformer,0.0585163757205009,False,,0.2957637310028076,0.1578849256038665,0.4990018025869989,0.5997559174842285,0.5029323060422233,0.2322911964984562,,,,
uni_a,288,288,3,direct,patchtst,0.063654750585556,False,,0.312078595161438,0.1644375622272491,0.4845524979619987,0.5597766061871843,0.4905841488194516,0.3224999218630034,,,,
uni_a,288,288,3,direct,patchmixer,0.0648363456130027,False,,0.3138018846511841,0.1670742183923721,0.4392325400235732,0.5165084252012242,0.4456180228582111,0.356826298107615,,,,
uni_a,288,288,3,direct,rlinear,0.0691323950886726,False,,0.3233965039253235,0.1691304743289947,0.4326682281485143,0.4927127875321959,0.4406532744904134,0.4123113688528785,,,,
uni_a,288,288,3,direct,tide,0.0694877803325653,False,,0.3241397142410278,0.1695843338966369,0.4297032498068895,0.491575873928695,0.4375561492327297,0.4099788232296963,,,,
uni_a,288,288,3,direct,frets,0.1010677888989448,False,,0.3441280126571655,0.2251956164836883,0.2819670800588623,0.4151895702035928,0.2834595307326337,0.1693303632575675,,,,
uni_a,288,288,3,direct,tsmixer,0.1225971803069114,False,,0.370753675699234,0.2431446760892868,0.0001864671124165,0.0003634799856545,0.0001864671124165,0.0,,,,
uni_b,288,288,3,direct,dlinear,0.1082253754138946,False,,0.3225989937782287,0.2307421714067459,,,,,0.1015866526324094,0.1206380504519072,0.1060083489899454,0.8444967462843044
